index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added,locations,country,ipcc,continent,latitude,longitude
9b855d3a6be49b3aa97a871caa2908a9,2026-05-08T04:59:42Z,'Temperaturanstieg',www.zeit.de,de,0.9,Wetter: Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag“.,https://www.zeit.de/news/2026-05/08/temperaturanstieg-zum-wochenende-bis-zu-24-grad-am-sonntag,https://img.zeit.de/news/2026-05/08/temperaturanstieg-zum-wochenende-bis-zu-24-grad-am-sonntag-image-group/wide__1300x731,,"Am Wochenende wird es wieder wärmer. Wie der Deutsche Wetterdienst (DWD) mitteilte, klettern die Temperaturen in Berlin und Brandenburg am Samstag auf milde 17 bis 20 Grad. Am Sonntag wird es noch wä… [+949 chars]",,Wetter: Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag“.,Weather: Temperatures rise over the weekend - up to 24 degrees on Sunday. Here you will find information on the topic of “weather”. Now read “Temperature rise over the weekend - up to 24 degrees on Sunday”.,"Tempestas: Temperaturae super weekend surgunt - usque ad 24 gradus die Dominico. Hic informationes invenies in argumento ""tempestatis"". Nunc lege ""Tempus oritur super weekend - usque ad 24 gradus in Dominica"".",2026-05-14 16:26:19+00:00,,,,,,
283832a0e76ecb6eaa94a42de26a0f88,2026-05-08T04:59:42Z,'Temperaturanstieg',www.stern.de,de,0.9,Wetter: Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag,"Der Deutsche Wetterdienst rechnet am Wochenende mit bis zu 24 Grad. Bis dahin zieren großteils Wolken den Himmel. Der Freitag startet kühl, Sonne gibt es vor allem in einer Region.",https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--temperaturanstieg-zum-wochenende---bis-zu-24-grad-am-sonntag-37379644.html,https://image.stern.de/37379646/t/oz/v1/w1440/r1.7778/-/08--xquchurakov10axs2048jpeg---acdbaed7146d9991.jpg,http://web.archive.org/web/20260509062331/https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--temperaturanstieg-zum-wochenende---bis-zu-24-grad-am-sonntag-37379644.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Deutsche Wetterdienst rechnet am Wochenende mit bis zu 24 Grad. Bis dahin zieren großteils Wolken den Himmel. Der Freitag startet kühl, Sonne… [+1146 chars]",,"Wetter: Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag. Der Deutsche Wetterdienst rechnet am Wochenende mit bis zu 24 Grad. Bis dahin zieren großteils Wolken den Himmel. Der Freitag startet kühl, Sonne gibt es vor allem in einer Region.","Weather: Temperatures rise over the weekend - up to 24 degrees on Sunday. The German Weather Service is expecting temperatures of up to 24 degrees this weekend. Until then, there will be mostly clouds in the sky. Friday starts cool, with sun in one region in particular.","Tempestas: Temperaturae super weekend surgunt - usque ad 24 gradus die Dominico. Ministerium Tempestatis Germanorum temperaturas usque ad 24 gradus huius volutpat vestibulum exspectat. Donec tempus, magnae nubes in caelo erunt. Veneris frigus incipit, cum Sole in una regione maxime.",2026-05-14 16:26:19+00:00,,,,,,
0b9a601dc619f862dcd140f9eb4d40e1,2026-05-08T05:00:34Z,'Temperaturanstieg',www.tagesspiegel.de,de,0.9,Wetter: Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag,"Der Deutsche Wetterdienst rechnet am Wochenende mit bis zu 24 Grad. Bis dahin zieren großteils Wolken den Himmel. Der Freitag startet kühl, Sonne gibt es vor allem in einer Region.",https://www.tagesspiegel.de/berlin/wetter-temperaturanstieg-zum-wochenende-bis-zu-24-grad-am-sonntag-15572838.html,https://www.tagesspiegel.de/images/15572837/alternates/BASE_16_9_W1400/1778216434000/sonne-am-samstag-wolken-am-sonntag.jpeg,,"Am Wochenende wird es wieder wärmer. Wie der Deutsche Wetterdienst (DWD) mitteilte, klettern die Temperaturen in Berlin und Brandenburg am Samstag auf milde 17 bis 20 Grad. Am Sonntag wird es noch wä… [+1003 chars]",,"Wetter: Temperaturanstieg zum Wochenende - bis zu 24 Grad am Sonntag. Der Deutsche Wetterdienst rechnet am Wochenende mit bis zu 24 Grad. Bis dahin zieren großteils Wolken den Himmel. Der Freitag startet kühl, Sonne gibt es vor allem in einer Region.","Weather: Temperatures rise over the weekend - up to 24 degrees on Sunday. The German Weather Service is expecting temperatures of up to 24 degrees this weekend. Until then, there will be mostly clouds in the sky. Friday starts cool, with sun in one region in particular.","Tempestas: Temperaturae super weekend surgunt - usque ad 24 gradus die Dominico. Ministerium Tempestatis Germanorum temperaturas usque ad 24 gradus huius volutpat vestibulum exspectat. Donec tempus, magnae nubes in caelo erunt. Veneris frigus incipit, cum Sole in una regione maxime.",2026-05-14 16:26:19+00:00,,,,,,
dde730d4dce41854f99a8f4661b4de6a,2026-05-18T15:37:04Z,'Schneemassen',salzburg.orf.at,de,0.9,Skitourengeher von Lawine teilverschüttet,"Auf der Hohen Fürleg in den Hohen Tauern ist am Montag eine Lawine abgegangen. Ein deutscher Skitourengeher wurde dabei teilverschüttet, blieb aber unverletzt. Sein Begleiter setzte einen Notruf ab.",https://salzburg.orf.at/stories/3354742/,https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F21%2F20%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3042073_master_1177120_img-20260518-wa0000.jpg%3Fs%3D87b17f8733ad343be541f061497cefb471bf1baa,http://web.archive.org/web/20260519031241/https://salzburg.orf.at/stories/3354742/,Alarmiert wurden die Bergrettungsortsstellen Neukirchen am Großvenediger und Mittersill gegen 14.15 Uhr. Die beiden Skitourengeher hatten laut Bergrettung bei der Abfahrt von der Hohen Fürleg auf run… [+955 chars],,"Skitourengeher von Lawine teilverschüttet. Auf der Hohen Fürleg in den Hohen Tauern ist am Montag eine Lawine abgegangen. Ein deutscher Skitourengeher wurde dabei teilverschüttet, blieb aber unverletzt. Sein Begleiter setzte einen Notruf ab.",Ski tourer partially buried by avalanche. An avalanche occurred on the Hohe Fürleg in the Hohe Tauern on Monday. A German ski tourer was partially buried but remained uninjured. His companion made an emergency call.,"Ski itinere ab NIVIS sepelitur. Avalanche factum est in Hohe Fürleg in Hohe Tauern die Lunae. German ski Tourer partim sepultus est, sed illesus mansit. Subitis vocatus comes factus est.",2026-05-21 11:43:21+00:00,,,,,,
6f5bc08e49f8a77315ff4fa90f17a564,2026-05-21T04:30:00Z,'Lawinenverbauung',kaernten.orf.at,de,0.9,Schadensbilanz nach Waldbrand im Lesachtal,"Erst vor vier Tagen konnte im Kärntner Lesachtal offiziell „Brand aus“ gemeldet werden. Am Mittwoch trafen einander Bürgermeister Bernhard Knotz (ÖVP), Vertreter der Wildbach- und Lawinenverbauung, sowie der Landwirtschaftskammer, um über das weitere Vorgehen…",https://kaernten.orf.at/stories/3355136/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F18%2F07%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3019466_master_1168107_bergrettung_lesachtal.jpg%3Fs%3D4ba673af1f575cc85877f90ad48f60b7b88f71d2,http://web.archive.org/web/20260522045758/https://kaernten.orf.at/stories/3355136/,"Die Schadensbilanz des Waldbrandes ist verheerend: 110 Hektar Wald wurden vernichtet, Schäden im Millionenbereich sind entstanden und die Aufräumarbeiten werden Monate dauern. Das größte Problem sind… [+1975 chars]",,"Schadensbilanz nach Waldbrand im Lesachtal. Erst vor vier Tagen konnte im Kärntner Lesachtal offiziell „Brand aus“ gemeldet werden. Am Mittwoch trafen einander Bürgermeister Bernhard Knotz (ÖVP), Vertreter der Wildbach- und Lawinenverbauung, sowie der Landwirtschaftskammer, um über das weitere Vorgehen…","Damage balance after forest fire in the Lesachtal. It was only four days ago that a “fire out” was officially reported in Carinthia’s Lesachtal. On Wednesday, Mayor Bernhard Knotz (ÖVP), representatives of torrent and avalanche control, and the Chamber of Agriculture met to discuss how to proceed...","Damnum statera post silvam ignis in Lesachtal. Solus quattuor abhinc diebus ""ignem"" in Lesachtal in Carinthia publice relatum est. Die Mercurii, Major Bernhardus Knotz (ÖVP), procuratores torrentis et NIVIS ditionis, et Cubiculum Agriculturae disputandum quomodo procedere...",2026-05-26 22:01:53+00:00,,,,,,
2d1fba9227f42e14f0d87cbdcc584280,2026-05-24T07:52:34Z,'Lawine',www.diepresse.com,de,0.9,Zwei Männer am Großglockner von Lawine erfasst,Die beiden Skitourengeher konnten sich selbst befreien und wurden von einem Rettungshubschrauber geborgen.,https://www.diepresse.com/25899808/zwei-maenner-am-grossglockner-von-lawine-erfasst,https://img.diepresse.com/public/incoming/w3q3va-afp36kn6lgjpg/alternates/WEBP_WIDE_1200/AFP_36KN6LG.jpg,http://web.archive.org/web/20260524105009/https://www.diepresse.com/25899808/zwei-maenner-am-grossglockner-von-lawine-erfasst,Zwei 27-jährige Wiener sind am Samstagnachmittag auf der Kärntner Seite des Großglockners von einer Lawine erfasst worden. Die beiden Skitourengeher wurden dabei teilweise verschüttet und konnten sic… [+649 chars],,Zwei Männer am Großglockner von Lawine erfasst. Die beiden Skitourengeher konnten sich selbst befreien und wurden von einem Rettungshubschrauber geborgen.,Two men hit by an avalanche on the Großglockner. The two ski tourers were able to free themselves and were rescued by a rescue helicopter.,Duo homines in Großglockner NIvalanche ictus sunt. Duo ski Tourers se liberare potuerunt et ab helicopter liberationem liberati sunt.,2026-05-31 07:09:42+00:00,,,,,,
11292c0c46c8240aa236e1ce20d36f4e,2026-05-12T09:31:26Z,'Lawine',www.stern.de,de,0.9,US-Bergsteigerin bei Lawine am Berg Makalu im Himalaya ums Leben gekommen,"Bei einer Lawine nahe eines Basislagers für Bergsteiger im Himalaya ist eine US-Bergsteigerin ums Leben gekommen. Die 53-Jährige sei am Montag ""kurz unterhalb von Lager 3"" bei ihrem Abstieg vom Makalu, dem fünfthöchsten Berg der Welt, von einer Lawine getroff…",https://www.stern.de/news/us-bergsteigerin-bei-lawine-am-berg-makalu-im-himalaya-ums-leben-gekommen-37391304.html,https://image.stern.de/37391306/t/dQ/v1/w1440/r1.7778/-/12--everestkette-mit-lhotse-l-makalu-m-und-ama-dablam---3e6e9632d3fa5b86.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bei einer Lawine nahe eines Basislagers für Bergsteiger im Himalaya ist eine US-Bergsteigerin ums Leben gekommen. Die 53-Jährige sei am Montag ""k… [+1233 chars]",,"US-Bergsteigerin bei Lawine am Berg Makalu im Himalaya ums Leben gekommen. Bei einer Lawine nahe eines Basislagers für Bergsteiger im Himalaya ist eine US-Bergsteigerin ums Leben gekommen. Die 53-Jährige sei am Montag ""kurz unterhalb von Lager 3"" bei ihrem Abstieg vom Makalu, dem fünfthöchsten Berg der Welt, von einer Lawine getroff…","US mountaineer dies in avalanche on Mount Makalu in the Himalayas. A US mountaineer has died in an avalanche near a mountaineering base camp in the Himalayas. The 53-year-old was hit by an avalanche on Monday ""just below Camp 3"" during her descent from Makalu, the fifth highest mountain in the world...","US montanus in monte Makalu in Hi- aya moritur in monte Avalanche. US montanus in monte avalanche prope basim montanorum castra in Himalayas mortuus est. LIII annos NIVIS CASUS die Lune ""mox infra Castra 3"" ictus est durante suo descensu e Makalu, quinto monte altissimo in mundo...",2026-06-08 17:33:48+00:00,,,,,,
c18c3a07e0b4dd3573ffef1443478063,2026-05-16T08:09:07Z,'Lawine',www.bild.de,de,0.9,Schreckmoment am Mount Everest - Lawine walzt durch Basislager,"Nepal: Schrecksekunden für Bergsteiger in einem Basislager am Mount Everest, als eine rasante Lawine den höchsten Berg der Welt herabstürzt.",https://www.bild.de/news/ausland/schreckmoment-am-mount-everest-lawine-walzt-durch-basislager-6a082042639442857fa20f55,"https://images.bild.de/6a082042639442857fa20f55/b386f081736541f5132970671023a328-landscape,2ea200b3?w=1280",http://web.archive.org/web/20260516225451/https://www.bild.de/news/ausland/schreckmoment-am-mount-everest-lawine-walzt-durch-basislager-6a082042639442857fa20f55,"+++Bei Generalprobe: Schwedische ESC-Sängerin erleidet Kreislaufkollaps
+++Bei Generalprobe: Schwedische ESC-Sängerin erleidet Kreislaufkollaps
+++Bei Generalprobe: Schwedische ESC-Sängerin erleide… [+528 chars]",,"Schreckmoment am Mount Everest - Lawine walzt durch Basislager. Nepal: Schrecksekunden für Bergsteiger in einem Basislager am Mount Everest, als eine rasante Lawine den höchsten Berg der Welt herabstürzt.",Shocking moment on Mount Everest - avalanche rolls through base camp. Nepal: Moments of shock for mountaineers at a base camp on Mount Everest as a rapid avalanche crashes down the world's highest mountain.,Horrendum momentum in monte Everest - NIVIS volvitur per base castra. Nepalia: Momenta collisionis montanorum ad basin castra in monte Everest tamquam NIVIS rapidus mons altissimus mundi inruerit.,2026-06-08 17:33:48+00:00,,,,,,
f4ddedfd8032d416a0b720675e26572a,2026-05-16T12:18:00Z,'Lawine',www.stern.de,de,0.9,Mount Everest: Lawine rauscht über Bergsteiger hinweg – und die Kamera läuft,Eine gewaltige Lawine fegt über ein Camp auf der tibetischen Seite des Mount Everest. Nach ersten Informationen gibt es keine Verletzten.,https://www.stern.de/panorama/lawine-rauscht-ueber-bergsteiger-hinweg---und-die-kamera-laeuft-37402670.html,https://image.stern.de/37402880/t/Fi/v1/w1440/r1.7778/-/lawine.gif,http://web.archive.org/web/20260517083659/https://www.stern.de/panorama/lawine-rauscht-ueber-bergsteiger-hinweg---und-die-kamera-laeuft-37402670.html,"Zugang zu stern+statt 11,96 
 nur 1  
<ul><li>Alles von stern+ mit erstklassigen Inhalten von GEO und Capital</li><li>4 Wochen testen, dann 2,99  je Woche</li><li>jederzeit kündbar</li></ul>",,Mount Everest: Lawine rauscht über Bergsteiger hinweg – und die Kamera läuft. Eine gewaltige Lawine fegt über ein Camp auf der tibetischen Seite des Mount Everest. Nach ersten Informationen gibt es keine Verletzten.,"Mount Everest: Avalanche rushes over mountaineers – and the camera is rolling. A massive avalanche sweeps through a camp on the Tibetan side of Mount Everest. According to initial information, there are no injuries.",Mons Everest: NIVIS ruit montani – et camera volvitur. Ingens NIVIS pervadit castra ad Tibetani montis Everestici latus. Iuxta primam informationem nullae sunt iniuriae.,2026-06-08 17:33:48+00:00,,,,,,
094bcde2ea4e0270f7ec2caaafdcc808,2026-05-24T05:15:32Z,'Lawine',kaernten.orf.at,de,0.9,Wiener nach Lawinenabgang gerettet,"Zwei 27-jährige Wiener sind am Samstag unterhalb des Großglockners in eine Lawine geraten. Sie wurden vom Notarzthubschrauber geborgen. In der Nähe, am Faschaunereck, verstiegen sich zwei 20-jährige Oberösterreicherinnen. Sie wurden vom Polizeihubschrauber in…",https://kaernten.orf.at/stories/3355538/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2020%2F26%2F94%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F604175_master_206794_dsc_7990_00071a.jpg%3Fs%3D8b0f4ef46afec29482638cfdead7ba47ac16f417,http://web.archive.org/web/20260525042053/https://kaernten.orf.at/stories/3355538/,Zwei 27 Jahre alte Wiener sind am Samstagnachmittag unter dem Großglockner unter eine Lawine gekommen. Sie waren auf Kärntner Seite mit Skiern auf dem Weg zum Glocknerbiwak am Glocknerkees auf einer … [+1518 chars],,"Wiener nach Lawinenabgang gerettet. Zwei 27-jährige Wiener sind am Samstag unterhalb des Großglockners in eine Lawine geraten. Sie wurden vom Notarzthubschrauber geborgen. In der Nähe, am Faschaunereck, verstiegen sich zwei 20-jährige Oberösterreicherinnen. Sie wurden vom Polizeihubschrauber in…","Viennese rescued after avalanche. Two 27-year-old Viennese people were caught in an avalanche below the Großglockner on Saturday. They were rescued by the emergency medical helicopter. Nearby, at Faschaunereck, two 20-year-old Upper Austrian women were climbing. They were picked up by the police helicopter in…","Viennenses post montem cadentem. Duo 27 annos Viennenses homines in monte Großglockner die Sabbati in monte cadente deprehensi sunt. Elevati sunt per helicopterum subitis medici. Prope, ad Faschaunereck, feminae duae XX annorum Superiorem Austriacam ascendebant. A vigilum helicopter in ... sustulerunt.",2026-06-08 17:33:48+00:00,,,,,,
